App,Category,Rating,Reviews,Size_MB,Installs,Type,Price,Content_Rating,Genres,Sentiment
App_880,Photography,1.7,879105,27.3,"10,000,000+",Paid,9.16,Teen,Food & Drink,Positive
App_881,Productivity,1.4,665017,60.6,"5,000,000+",Free,0.0,Teen,Photography,Positive
App_882,Education,1.4,992575,30.4,"1,000+",Free,0.0,Mature 17+,Art & Design,Positive
App_883,Communication,3.3,365546,71.7,"50,000+",Free,0.0,Teen,Comics,Neutral
App_884,Comics,3.8,655622,76.1,"50,000+",Free,0.0,Everyone,Entertainment,Negative
App_885,Comics,2.6,952346,11.1,"100,000+",Paid,7.56,Mature 17+,Tools,Negative
App_886,Communication,2.9,19775,51.9,"500,000+",Free,0.0,Everyone,Tools,Neutral
App_887,Health & Fitness,3.7,74097,51.4,"10,000+",Free,0.0,Everyone,Health & Fitness,Positive
App_888,Business,1.1,148187,37.6,"1,000+",Free,0.0,Everyone,Business,Negative
App_889,Tools,2.3,967661,93.4,"5,000,000+",Free,0.0,Mature 17+,Photography,Negative
App_890,Health & Fitness,4.9,950195,82.9,"5,000,000+",Free,0.0,Teen,Art & Design,Neutral
App_891,Art & Design,3.3,486899,70.0,"5,000,000+",Free,0.0,Everyone,Tools,Positive
App_892,Social,2.0,519449,71.7,"1,000+",Free,0.0,Everyone,Music,Negative
App_893,Tools,3.1,755778,46.7,"10,000,000+",Free,0.0,Everyone,Comics,Positive
App_894,Tools,2.4,141005,92.2,"5,000,000+",Paid,7.61,Teen,Communication,Negative
App_895,Art & Design,3.1,270140,69.8,"5,000,000+",Free,0.0,Teen,Photography,Neutral
App_896,Education,1.5,426288,73.2,"500,000+",Free,0.0,Mature 17+,Education,Positive
App_897,Entertainment,1.5,311977,86.3,"1,000,000+",Free,0.0,Teen,Comics,Neutral
App_898,Entertainment,1.6,775823,28.1,"1,000,000+",Free,0.0,Mature 17+,Shopping,Negative
App_899,Comics,4.8,566188,80.9,"100,000+",Free,0.0,Mature 17+,Music,Neutral
App_900,Finance,3.9,96144,20.3,"100,000+",Free,0.0,Mature 17+,Photography,Neutral
App_901,Health & Fitness,1.6,267591,,"5,000,000+",Free,0.0,Mature 17+,Business,Neutral
App_902,Photography,1.8,714523,34.2,"500,000+",Paid,1.71,Mature 17+,Business,Negative
App_903,Productivity,3.9,489166,97.9,"5,000,000+",Free,0.0,Everyone,Finance,Positive
App_904,Music,1.6,658103,85.8,"100,000+",Free,0.0,Teen,Health & Fitness,Neutral
App_905,Food & Drink,1.9,303029,70.4,"1,000+",Free,0.0,Everyone,Music,Positive
App_906,Entertainment,4.9,805213,73.0,"1,000+",Free,0.0,Mature 17+,Business,Negative
App_907,Productivity,2.0,967630,56.6,"10,000,000+",Free,0.0,Teen,Finance,Positive
App_908,Food & Drink,3.6,366108,94.8,"10,000+",Paid,4.23,Everyone,Finance,Neutral
App_909,Productivity,4.9,933496,50.1,"1,000,000+",Paid,8.72,Everyone,Photography,Neutral
App_910,Education,2.5,833831,38.7,"500,000+",Paid,3.08,Mature 17+,Finance,Neutral
App_911,Food & Drink,1.1,17173,17.1,"50,000+",Paid,2.03,Everyone,Comics,Neutral
App_912,Music,2.0,888836,78.8,"1,000,000+",Free,0.0,Everyone,Productivity,Neutral
App_913,Productivity,4.3,555070,73.7,"50,000+",Free,0.0,Everyone,Finance,Neutral
App_914,Communication,4.5,753258,39.1,"10,000+",Free,0.0,Everyone,Art & Design,Negative
App_915,Music,4.1,752354,3.5,"10,000+",Free,0.0,Everyone,Music,Negative
App_916,Food & Drink,1.5,910834,84.1,"5,000,000+",Free,0.0,Mature 17+,Art & Design,Negative
App_917,Music,4.2,407605,2.1,"100,000+",Free,0.0,Mature 17+,Education,Positive
App_918,Productivity,4.7,115459,70.7,"10,000+",Free,0.0,Everyone,Tools,Positive
App_919,Business,3.4,925531,97.1,"10,000+",Free,0.0,Mature 17+,Business,Negative
App_920,Productivity,4.8,965934,44.3,"50,000+",Free,0.0,Mature 17+,Health & Fitness,Positive
App_921,Productivity,4.3,66807,24.3,"100,000+",Free,0.0,Teen,Tools,Positive
App_922,Education,3.7,251451,,"10,000+",Free,0.0,Everyone,Finance,Neutral
App_923,Health & Fitness,3.3,470770,81.9,"1,000,000+",Free,0.0,Mature 17+,Communication,Neutral
App_924,Communication,2.4,238611,55.1,"10,000,000+",Free,0.0,Mature 17+,Communication,Positive
App_925,Photography,1.6,235818,96.7,"10,000+",Free,0.0,Everyone,Business,Positive
App_926,Entertainment,3.4,589816,6.1,"10,000,000+",Free,0.0,Teen,Education,Negative
App_927,Tools,2.3,50701,51.0,"100,000+",Free,0.0,Everyone,Communication,Positive
App_928,Art & Design,4.5,995069,72.1,"5,000,000+",Free,0.0,Teen,Productivity,Neutral
App_929,Health & Fitness,5.0,395855,86.4,"500,000+",Free,0.0,Everyone,Shopping,Positive
App_930,Art & Design,4.0,495579,18.7,"100,000+",Free,0.0,Everyone,Art & Design,Negative
App_931,Education,1.4,635875,80.2,"50,000+",Free,0.0,Everyone,Productivity,Neutral
App_932,Communication,2.2,678129,,"500,000+",Free,0.0,Everyone,Food & Drink,Neutral
App_933,Shopping,1.4,464284,40.3,"1,000,000+",Free,0.0,Teen,Comics,Neutral
App_934,Productivity,3.6,413960,14.0,"1,000+",Free,0.0,Teen,Social,Neutral
App_935,Shopping,4.1,412061,86.7,"10,000,000+",Free,0.0,Mature 17+,Entertainment,Positive
App_936,Shopping,4.7,252024,16.6,"10,000,000+",Free,0.0,Everyone,Communication,Negative
App_937,Social,2.8,783541,31.7,"10,000,000+",Free,0.0,Teen,Health & Fitness,Positive
App_938,Comics,4.6,814760,29.7,"100,000+",Free,0.0,Teen,Finance,Positive
App_939,Shopping,4.5,523494,87.3,"10,000,000+",Free,0.0,Teen,Health & Fitness,Neutral
App_940,Entertainment,2.3,249530,67.6,"5,000,000+",Free,0.0,Everyone,Music,Negative
App_941,Business,4.5,427837,79.9,"10,000,000+",Free,0.0,Mature 17+,Comics,Neutral
App_942,Comics,2.5,122888,25.8,"50,000+",Free,0.0,Teen,Art & Design,Positive
App_943,Education,2.2,621627,62.9,"1,000,000+",Free,0.0,Everyone,Education,Positive
App_944,Tools,3.6,551316,57.6,"10,000,000+",Free,0.0,Teen,Comics,Neutral
App_945,Health & Fitness,2.3,280566,83.5,"10,000,000+",Free,0.0,Teen,Entertainment,Positive
App_946,Business,3.5,451030,90.7,"500,000+",Free,0.0,Mature 17+,Food & Drink,Positive
App_947,Music,3.4,350140,2.2,"1,000,000+",Free,0.0,Teen,Photography,Neutral
App_948,Food & Drink,3.3,62392,67.7,"10,000,000+",Free,0.0,Teen,Shopping,Positive
App_949,Social,2.5,553443,6.1,"100,000+",Paid,3.92,Everyone,Communication,Negative
App_950,Business,3.2,305135,55.3,"10,000+",Free,0.0,Everyone,Education,Neutral
App_951,Photography,3.4,606300,29.5,"5,000,000+",Free,0.0,Mature 17+,Education,Negative
App_952,Shopping,3.2,662048,31.4,"100,000+",Free,0.0,Everyone,Communication,Positive
App_953,Education,2.8,352780,35.9,"1,000+",Free,0.0,Everyone,Communication,Positive
App_954,Finance,1.1,268548,62.5,"100,000+",Free,0.0,Mature 17+,Communication,Neutral
App_955,Food & Drink,3.3,531733,34.1,"500,000+",Free,0.0,Teen,Communication,Positive
App_956,Art & Design,1.7,160472,73.5,"500,000+",Free,0.0,Mature 17+,Communication,Neutral
App_957,Entertainment,3.6,941863,41.0,"10,000,000+",Paid,2.97,Everyone,Education,Neutral
App_958,Art & Design,4.0,91106,7.8,"100,000+",Free,0.0,Mature 17+,Business,Neutral
App_959,Business,3.0,932956,78.6,"500,000+",Free,0.0,Teen,Business,Neutral
App_960,Tools,3.2,129450,29.3,"10,000+",Paid,9.32,Mature 17+,Health & Fitness,Neutral
App_961,Art & Design,,688825,43.8,"1,000,000+",Free,0.0,Everyone,Business,Negative
App_962,Photography,4.4,805978,68.9,"100,000+",Paid,8.8,Everyone,Entertainment,Neutral
App_963,Education,4.7,788868,33.9,"5,000,000+",Free,0.0,Mature 17+,Business,Negative
App_964,Music,4.3,848564,6.6,"10,000+",Free,0.0,Teen,Education,Positive
App_965,Tools,1.4,206587,38.0,"10,000,000+",Free,0.0,Mature 17+,Communication,Neutral
App_966,Health & Fitness,1.6,97952,94.5,"1,000,000+",Free,0.0,Teen,Productivity,Positive
App_967,Entertainment,3.1,492192,64.5,"5,000,000+",Paid,5.49,Teen,Finance,Neutral
App_968,Photography,2.0,138693,67.5,"10,000,000+",Free,0.0,Mature 17+,Tools,Negative
App_969,Photography,,727167,63.6,"5,000,000+",Free,0.0,Teen,Finance,Negative
App_970,Art & Design,2.6,678941,20.7,"10,000,000+",Free,0.0,Everyone,Shopping,Negative
App_971,Shopping,3.2,280718,42.4,"5,000,000+",Free,0.0,Mature 17+,Entertainment,Positive
App_972,Art & Design,4.0,177932,75.3,"1,000,000+",Free,0.0,Teen,Music,Neutral
App_973,Business,3.9,842250,11.0,"10,000+",Free,0.0,Everyone,Education,Positive
App_974,Health & Fitness,3.1,306873,28.5,"5,000,000+",Free,0.0,Mature 17+,Art & Design,Negative
App_975,Comics,4.3,45332,28.4,"5,000,000+",Free,0.0,Everyone,Productivity,Positive
App_976,Tools,2.7,348788,43.8,"50,000+",Free,0.0,Everyone,Tools,Negative
App_977,Art & Design,4.6,460485,98.1,"100,000+",Free,0.0,Everyone,Comics,Negative
App_978,Education,1.3,783401,7.7,"1,000,000+",Free,0.0,Teen,Health & Fitness,Negative
App_979,Finance,4.8,312913,52.4,"10,000,000+",Free,0.0,Mature 17+,Tools,Neutral
App_980,Entertainment,3.6,209193,18.8,"1,000,000+",Free,0.0,Mature 17+,Social,Neutral
App_981,Productivity,2.5,331428,97.1,"500,000+",Free,0.0,Teen,Art & Design,Negative
App_982,Art & Design,1.8,703405,12.2,"10,000,000+",Free,0.0,Mature 17+,Education,Positive
App_983,Education,2.9,13240,41.0,"1,000,000+",Free,0.0,Everyone,Business,Positive
App_984,Tools,1.8,388712,74.1,"10,000+",Free,0.0,Mature 17+,Communication,Neutral
App_985,Education,1.7,607845,70.8,"10,000,000+",Free,0.0,Teen,Social,Negative
App_986,Entertainment,3.5,538745,42.9,"10,000,000+",Free,0.0,Everyone,Social,Positive
App_987,Comics,3.1,523475,35.3,"1,000,000+",Free,0.0,Teen,Photography,Negative
App_988,Education,3.7,111772,40.4,"10,000,000+",Free,0.0,Everyone,Art & Design,Positive
App_989,Finance,4.7,330917,27.2,"50,000+",Free,0.0,Everyone,Comics,Neutral
App_990,Education,3.1,646061,21.3,"100,000+",Paid,1.54,Mature 17+,Music,Negative
App_991,Education,3.3,590021,48.8,"10,000,000+",Free,0.0,Everyone,Finance,Negative
App_992,Education,1.4,732403,27.6,"100,000+",Free,0.0,Teen,Music,Positive
App_993,Music,3.9,620499,29.5,"1,000,000+",Paid,7.42,Mature 17+,Tools,Positive
App_994,Music,2.6,864790,66.0,"5,000,000+",Free,0.0,Teen,Comics,Positive
App_995,Comics,4.9,406240,96.9,"1,000+",Free,0.0,Everyone,Communication,Negative
App_996,Art & Design,4.3,69386,60.8,"1,000+",Free,0.0,Teen,Business,Neutral
App_997,Education,3.1,93369,,"5,000,000+",Free,0.0,Teen,Comics,Neutral
App_998,Social,1.5,258735,8.5,"5,000,000+",Paid,6.6,Everyone,Health & Fitness,Positive
App_999,Health & Fitness,4.4,74171,95.2,"5,000,000+",Paid,9.72,Mature 17+,Comics,Neutral
App_1000,Social,4.2,450642,30.4,"10,000+",Free,0.0,Teen,Photography,Positive
